q001 q001a012 q001a012q001 q001a012q001a001 q001a012q001a001q006 q001a012q001a001q006a003 q001a012q001a001q006a003q001 q001a012q001a001q006a003q001a002,qc001 qc001a012 qc008 qc008a001 qc051 qc051a003 qc052 qc052a002,Chief Complaint Constipation Initial vs Reval Initial Evaluation associated sympotms (Abdomen) Vomit Vomit frequency for past 48 hours 44625,qc053,Vomit character,q001a012q001a001q006a003q002
q001 q001a012 q001a012q001 q001a012q001a001 q001a012q001a001q006 q001a012q001a001q006a003 q001a012q001a001q006a003q001 q001a012q001a001q006a003q001a003,qc001 qc001a012 qc008 qc008a001 qc051 qc051a003 qc052 qc052a003,Chief Complaint Constipation Initial vs Reval Initial Evaluation associated sympotms (Abdomen) Vomit Vomit frequency for past 48 hours 6 or greater,qc053,Vomit character,q001a012q001a001q006a003q002
q001 q001a012 q001a012q001 q001a012q001a001 q001a012q001a001q006 q001a012q001a001q006a003 q001a012q001a001q006a003q001 q001a012q001a001q006a003q001a001,qc001 qc001a012 qc008 qc008a001 qc051 qc051a003 qc052 qc052a001,Chief Complaint Constipation Initial vs Reval Initial Evaluation associated sympotms (Abdomen) Vomit Vomit frequency for past 48 hours 44563,qc053,Vomit character,q001a012q001a001q006a003q002
q001 q001a012 q001a012q001 q001a012q001a001 q001a012q001a001q006 q001a012q001a001q006a003 q001a012q001a001q006a003q001 q001a012q001a001q006a003q001a002,qc001 qc001a012 qc008 qc008a001 qc051 qc051a003 qc052 qc052a002,Chief Complaint Constipation Initial vs Reval Initial Evaluation associated sympotms (Abdomen) Vomit Vomit frequency for past 48 hours 44625,qc053,Vomit character,q001a012q001a001q006a003q002
q001 q001a012 q001a012q001 q001a012q001a001 q001a012q001a001q006 q001a012q001a001q006a003 q001a012q001a001q006a003q001 q001a012q001a001q006a003q001a003,qc001 qc001a012 qc008 qc008a001 qc051 qc051a003 qc052 qc052a003,Chief Complaint Constipation Initial vs Reval Initial Evaluation associated sympotms (Abdomen) Vomit Vomit frequency for past 48 hours 6 or greater,qc053,Vomit character,q001a012q001a001q006a003q002
q001 q001a012 q001a012q001 q001a012q001a001 q001a012q001a001q006 q001a012q001a001q006a003 q001a012q001a001q006a003q001 q001a012q001a001q006a003q001a001,qc001 qc001a012 qc008 qc008a001 qc051 qc051a003 qc052 qc052a001,Chief Complaint Constipation Initial vs Reval Initial Evaluation associated sympotms (Abdomen) Vomit Vomit frequency for past 48 hours 44563,qc053,Vomit character,q001a012q001a001q006a003q002
q001 q001a012 q001a012q001 q001a012q001a001 q001a012q001a001q006 q001a012q001a001q006a003 q001a012q001a001q006a003q001 q001a012q001a001q006a003q001a002,qc001 qc001a012 qc008 qc008a001 qc051 qc051a003 qc052 qc052a002,Chief Complaint Constipation Initial vs Reval Initial Evaluation associated sympotms (Abdomen) Vomit Vomit frequency for past 48 hours 44625,qc053,Vomit character,q001a012q001a001q006a003q002
q001 q001a012 q001a012q001 q001a012q001a001 q001a012q001a001q006 q001a012q001a001q006a003 q001a012q001a001q006a003q001 q001a012q001a001q006a003q001a003,qc001 qc001a012 qc008 qc008a001 qc051 qc051a003 qc052 qc052a003,Chief Complaint Constipation Initial vs Reval Initial Evaluation associated sympotms (Abdomen) Vomit Vomit frequency for past 48 hours 6 or greater,qc053,Vomit character,q001a012q001a001q006a003q002
q001 q001a012 q001a012q001 q001a012q001a001 q001a012q001a001q006 q001a012q001a001q006a003 q001a012q001a001q006a003q001 q001a012q001a001q006a003q001a001,qc001 qc001a012 qc008 qc008a001 qc051 qc051a003 qc052 qc052a001,Chief Complaint Constipation Initial vs Reval Initial Evaluation associated sympotms (Abdomen) Vomit Vomit frequency for past 48 hours 44563,qc053,Vomit character,q001a012q001a001q006a003q002
q001 q001a012 q001a012q001 q001a012q001a001 q001a012q001a001q006 q001a012q001a001q006a003 q001a012q001a001q006a003q001 q001a012q001a001q006a003q001a002,qc001 qc001a012 qc008 qc008a001 qc051 qc051a003 qc052 qc052a002,Chief Complaint Constipation Initial vs Reval Initial Evaluation associated sympotms (Abdomen) Vomit Vomit frequency for past 48 hours 44625,qc053,Vomit character,q001a012q001a001q006a003q002
q001 q001a012 q001a012q001 q001a012q001a001 q001a012q001a001q006 q001a012q001a001q006a003 q001a012q001a001q006a003q001 q001a012q001a001q006a003q001a003,qc001 qc001a012 qc008 qc008a001 qc051 qc051a003 qc052 qc052a003,Chief Complaint Constipation Initial vs Reval Initial Evaluation associated sympotms (Abdomen) Vomit Vomit frequency for past 48 hours 6 or greater,qc053,Vomit character,q001a012q001a001q006a003q002
q001 q001a012 q001a012q001 q001a012q001a001 q001a012q001a001q006 q001a012q001a001q006a003 q001a012q001a001q006a003q001 q001a012q001a001q006a003q001a001,qc001 qc001a012 qc008 qc008a001 qc051 qc051a003 qc052 qc052a001,Chief Complaint Constipation Initial vs Reval Initial Evaluation associated sympotms (Abdomen) Vomit Vomit frequency for past 48 hours 44563,qc053,Vomit character,q001a012q001a001q006a003q002
q001 q001a012 q001a012q001 q001a012q001a001 q001a012q001a001q006 q001a012q001a001q006a003 q001a012q001a001q006a003q001 q001a012q001a001q006a003q001a002,qc001 qc001a012 qc008 qc008a001 qc051 qc051a003 qc052 qc052a002,Chief Complaint Constipation Initial vs Reval Initial Evaluation associated sympotms (Abdomen) Vomit Vomit frequency for past 48 hours 44625,qc053,Vomit character,q001a012q001a001q006a003q002
q001 q001a012 q001a012q001 q001a012q001a001 q001a012q001a001q006 q001a012q001a001q006a003 q001a012q001a001q006a003q001 q001a012q001a001q006a003q001a003,qc001 qc001a012 qc008 qc008a001 qc051 qc051a003 qc052 qc052a003,Chief Complaint Constipation Initial vs Reval Initial Evaluation associated sympotms (Abdomen) Vomit Vomit frequency for past 48 hours 6 or greater,qc053,Vomit character,q001a012q001a001q006a003q002
q001 q001a012 q001a012q001 q001a012q001a001 q001a012q001a001q006 q001a012q001a001q006a003 q001a012q001a001q006a003q001 q001a012q001a001q006a003q001a001,qc001 qc001a012 qc008 qc008a001 qc051 qc051a003 qc052 qc052a001,Chief Complaint Constipation Initial vs Reval Initial Evaluation associated sympotms (Abdomen) Vomit Vomit frequency for past 48 hours 44563,qc053,Vomit character,q001a012q001a001q006a003q002
