q001 q001a011 q001a011q001 q001a011q001a001 q001a011q001a001q001 q001a011q001a001q001a002,qc001 qc001a011 qc008 qc008a001 qc009 qc009a002,Chief Complaint Urinary frequency Initial vs Reval Initial Evaluation Onset 2-6 days ago,qc021,Associated symptoms,q001a011q001a001q004
q001 q001a003 q001a003q004 q001a003q004a001 q001a003q004a001q001 q001a003q004a001q001a002,qc001 qc001a003 qc008 qc008a001 qc009 qc009a002,Chief Complaint UTI Initial vs Reval Initial Evaluation Onset 2-6 days ago,qc021,Associated symptoms,q001a003q004a001q003
q001 q001a003 q001a003q004 q001a003q004a001 q001a003q004a001q001 q001a003q004a001q001a002,qc001 qc001a003 qc008 qc008a001 qc009 qc009a002,Chief Complaint UTI Initial vs Reval Initial Evaluation Onset 2-6 days ago,qc021,Associated symptoms,q001a003q004a001q003
q001 q001a011 q001a011q001 q001a011q001a001 q001a011q001a001q001 q001a011q001a001q001a001,qc001 qc001a011 qc008 qc008a001 qc009 qc009a001,Chief Complaint Urinary frequency Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc021,Associated symptoms,q001a011q001a001q004
q001 q001a011 q001a011q001 q001a011q001a001 q001a011q001a001q003 q001a011q001a001q003a010,qc001 qc001a011 qc008 qc008a001 qc046 ,Chief Complaint Urinary frequency Initial vs Reval Initial Evaluation urination frequency ,qc021,Associated symptoms,q001a011q001a001q004
q001 q001a011 q001a011q001 q001a011q001a001 q001a011q001a001q003 q001a011q001a001q003a010,qc001 qc001a011 qc008 qc008a001 qc046 ,Chief Complaint Urinary frequency Initial vs Reval Initial Evaluation urination frequency ,qc021,Associated symptoms,q001a011q001a001q004
q001 q001a003 q001a003q004 q001a003q004a001 q001a003q004a001q001 q001a003q004a001q001a003,qc001 qc001a003 qc008 qc008a001 qc009 qc009a003,Chief Complaint UTI Initial vs Reval Initial Evaluation Onset 1-2 weeks ago,qc021,Associated symptoms,q001a003q004a001q003
q001 q001a003 q001a003q004 q001a003q004a001 q001a003q004a001q001 q001a003q004a001q001a002,qc001 qc001a003 qc008 qc008a001 qc009 qc009a002,Chief Complaint UTI Initial vs Reval Initial Evaluation Onset 2-6 days ago,qc021,Associated symptoms,q001a003q004a001q003
q001 q001a003 q001a003q004 q001a003q004a001 q001a003q004a001q001 q001a003q004a001q001a004,qc001 qc001a003 qc008 qc008a001 qc009 ,Chief Complaint UTI Initial vs Reval Initial Evaluation Onset ,qc021,Associated symptoms,q001a003q004a001q003
q001 q001a011 q001a011q001 q001a011q001a001 q001a011q001a001q001 q001a011q001a001q001a004,qc001 qc001a011 qc008 qc008a001 qc009 ,Chief Complaint Urinary frequency Initial vs Reval Initial Evaluation Onset ,qc021,Associated symptoms,q001a011q001a001q004
